PID,prompt_length,complexity,data_type,module,num_tokens,num_sentences,lexical_diversity,readability,noun_ratio,verb_ratio,adjective_ratio,num_named_entities,contains_table,contains_list,redundancy_score,compression_ratio,contains_numbers,contains_chain_of_thought,contains_output_constraints,is_multi_turn,LLM
156,58,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,21.4,0.25,0.125,0.25,1,False,False,1,7.25,False,False,False,False,Mistral
157,51,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,14.3,0.375,0.125,0.125,1,False,False,1,6.375,False,False,False,False,Mistral
158,49,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,6.4,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.444444444444445,False,False,False,False,Mistral
159,52,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,17.8,0.25,0.125,0.25,1,False,False,1,6.5,False,False,False,False,Mistral
160,50,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,15.5,0.25,0.125,0.25,1,False,False,1,6.25,False,False,False,False,Mistral
161,48,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,0,6.0,False,False,False,False,Mistral
162,50,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,14.3,0.375,0.125,0.125,1,False,False,1,6.25,False,False,False,False,Mistral
163,47,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,0,5.875,False,False,False,False,Mistral
164,45,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,1,False,False,0,5.0,False,False,False,False,Mistral
165,45,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,10.7,0.125,0.25,0.125,1,False,False,1,5.625,False,False,False,False,Mistral
166,46,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,10.7,0.375,0.125,0.125,1,False,False,1,5.75,False,False,False,False,Mistral
167,46,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,10.7,0.375,0.125,0.125,1,False,False,1,5.75,False,False,False,False,Mistral
168,47,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,10.7,0.375,0.125,0.125,1,False,False,1,5.875,False,False,False,False,llma
169,49,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,1,6.125,False,False,False,False,Mistral
170,44,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,7.2,0.375,0.125,0.125,1,False,False,0,5.5,False,False,False,False,Mistral
171,44,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.5,False,False,False,False,Mistral
172,47,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,11.9,0.25,0.125,0.25,1,False,False,1,5.875,False,False,False,False,Mistral
173,53,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.888888888888889,False,False,False,False,Mistral
174,47,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,10.7,0.375,0.125,0.125,1,False,False,1,5.875,False,False,False,False,Mistral
175,59,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,17.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.555555555555555,False,False,False,False,Mistral
176,51,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,GPT
177,48,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,14.3,0.375,0.125,0.125,1,False,False,1,6.0,False,False,False,False,Mistral
178,49,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,8.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.444444444444445,False,False,False,False,Mistral
179,64,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,11.5,0.4,0.1,0.1,1,False,False,1,6.4,False,False,False,False,Mistral
180,62,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.888888888888889,False,False,False,False,Mistral
181,50,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,1,6.25,False,False,False,False,Mistral
182,44,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,6.4,0.2222222222222222,0.2222222222222222,0.1111111111111111,1,False,False,1,4.888888888888889,False,False,False,False,llma
183,53,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.888888888888889,False,False,False,False,Mistral
184,55,Simple,"['Numerical Data', 'Tables']",report_generation,9,1,1.0,11.1,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,6.111111111111111,False,False,False,False,Mistral
185,43,Simple,"['Text', 'Tables']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.375,False,False,False,False,Mistral
186,48,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,1,6.0,False,False,False,False,Mistral
187,53,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,12.3,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.888888888888889,False,False,False,False,Mistral
188,52,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
189,61,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,Mistral
190,51,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,Mistral
191,61,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,9.2,0.4,0.1,0.1,1,False,False,1,6.1,False,False,False,False,Mistral
192,45,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.625,False,False,False,False,llma
193,61,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,Mistral
194,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Mistral
195,60,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.666666666666667,False,False,False,False,Claude
196,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Mistral
197,55,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.111111111111111,False,False,False,False,Claude
198,48,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,1,6.0,False,False,False,False,Mistral
199,60,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,17.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,6.666666666666667,False,False,False,False,Mistral
200,50,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,8.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.555555555555555,False,False,False,False,Mistral
201,64,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,7.111111111111111,False,False,False,False,Mistral
202,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,12.3,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,GPT
203,58,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,10.3,0.4,0.1,0.1,1,False,False,1,5.8,False,False,False,False,Mistral
204,56,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.222222222222222,False,False,False,False,Claude
205,70,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,18.6,0.5,0.1,0.1,1,False,False,1,7.0,False,False,False,False,Mistral
206,48,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.333333333333333,False,False,False,False,Mistral
207,63,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,17.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,7.0,False,False,False,False,Mistral
208,61,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,11.5,0.5,0.1,0.1,1,False,False,1,6.1,False,False,False,False,Mistral
209,52,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
210,42,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.25,False,False,False,False,Mistral
211,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,12.3,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,Mistral
212,53,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.888888888888889,False,False,False,False,Mistral
213,52,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,8.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
214,52,Simple,"['Numerical Data', 'Tables']",report_generation,9,1,1.0,11.1,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
215,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,Mistral
216,51,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,Mistral
217,70,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,18.6,0.5,0.1,0.1,1,False,False,1,7.0,False,False,False,False,GPT
218,52,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
219,61,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,Mistral
220,51,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,llma
221,61,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,9.2,0.4,0.1,0.1,1,False,False,1,6.1,False,False,False,False,GPT
222,45,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.625,False,False,False,False,Mistral
223,61,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,Mistral
224,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Mistral
225,60,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.666666666666667,False,False,False,False,Mistral
226,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Mistral
227,55,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.111111111111111,False,False,False,False,GPT
228,48,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,1,6.0,False,False,False,False,Mistral
229,60,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,17.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,6.666666666666667,False,False,False,False,Mistral
230,50,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,8.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.555555555555555,False,False,False,False,Mistral
231,64,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,7.111111111111111,False,False,False,False,Mistral
232,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,12.3,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,Mistral
233,58,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,10.3,0.4,0.1,0.1,1,False,False,1,5.8,False,False,False,False,Mistral
234,56,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.222222222222222,False,False,False,False,Mistral
235,70,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,18.6,0.5,0.1,0.1,1,False,False,1,7.0,False,False,False,False,Mistral
236,48,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.333333333333333,False,False,False,False,Mistral
237,63,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,17.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,7.0,False,False,False,False,Mistral
238,61,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,11.5,0.5,0.1,0.1,1,False,False,1,6.1,False,False,False,False,Mistral
239,52,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,GPT
240,42,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.25,False,False,False,False,Mistral
241,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,12.3,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,Mistral
242,53,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.888888888888889,False,False,False,False,Mistral
243,52,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,8.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
244,52,Simple,"['Numerical Data', 'Tables']",report_generation,9,1,1.0,11.1,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,5.777777777777778,False,False,False,False,llma
245,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,llma
246,51,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,Mistral
247,70,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,18.6,0.5,0.1,0.1,1,False,False,1,7.0,False,False,False,False,Mistral
248,52,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
249,61,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,Claude
250,51,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,Mistral
251,61,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,9.2,0.4,0.1,0.1,1,False,False,1,6.1,False,False,False,False,Mistral
252,45,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.625,False,False,False,False,Claude
253,61,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,llma
254,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Mistral
255,60,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.666666666666667,False,False,False,False,Mistral
256,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Claude
257,55,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.111111111111111,False,False,False,False,Mistral
258,48,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,1,6.0,False,False,False,False,Mistral
259,60,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,17.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,6.666666666666667,False,False,False,False,Mistral
260,50,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,8.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.555555555555555,False,False,False,False,Mistral
261,64,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,7.111111111111111,False,False,False,False,llma
262,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,12.3,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,Mistral
263,58,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,10.3,0.4,0.1,0.1,1,False,False,1,5.8,False,False,False,False,Mistral
264,56,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.222222222222222,False,False,False,False,Mistral
265,70,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,18.6,0.5,0.1,0.1,1,False,False,1,7.0,False,False,False,False,Mistral
266,48,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.333333333333333,False,False,False,False,Mistral
267,63,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,17.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,7.0,False,False,False,False,Mistral
268,61,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,11.5,0.5,0.1,0.1,1,False,False,1,6.1,False,False,False,False,Mistral
269,52,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
270,42,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.25,False,False,False,False,Mistral
271,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,12.3,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,Mistral
272,53,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.888888888888889,False,False,False,False,Mistral
273,52,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,8.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
274,52,Simple,"['Numerical Data', 'Tables']",report_generation,9,1,1.0,11.1,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
275,57,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.333333333333333,False,False,False,False,llma
276,51,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,Mistral
277,70,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,18.6,0.5,0.1,0.1,1,False,False,1,7.0,False,False,False,False,Mistral
278,52,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.777777777777778,False,False,False,False,Mistral
279,61,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,15.9,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,Mistral
280,51,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,10.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,5.666666666666667,False,False,False,False,Mistral
281,61,Simple,"['Text', 'Tables']",report_generation,10,1,1.0,9.2,0.4,0.1,0.1,1,False,False,1,6.1,False,False,False,False,Mistral
282,45,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,9.6,0.375,0.125,0.125,1,False,False,1,5.625,False,False,False,False,Mistral
283,61,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.777777777777778,False,False,False,False,GPT
284,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Mistral
285,60,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,14.7,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.666666666666667,False,False,False,False,Mistral
286,54,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.0,False,False,False,False,Mistral
287,55,Simple,"['Text', 'Graphs & Charts']",report_generation,9,1,1.0,11.1,0.4444444444444444,0.1111111111111111,0.1111111111111111,1,False,False,1,6.111111111111111,False,False,False,False,llma
288,48,Simple,"['Text', 'Graphs & Charts']",report_generation,8,1,1.0,11.9,0.375,0.125,0.125,1,False,False,1,6.0,False,False,False,False,Mistral
289,60,Simple,"['Text', 'Tables']",report_generation,9,1,1.0,17.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,1,False,False,1,6.666666666666667,False,False,False,False,Mistral
290,40,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,2.9,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.444444444444445,False,False,False,False,llma
291,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
292,48,Simple,Text,interactive_qa_chatbot,10,1,0.9,3.3,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
293,43,Simple,Text,interactive_qa_chatbot,9,1,1.0,5.2,0.2222222222222222,0.1111111111111111,0.0,0,False,False,0,4.777777777777778,False,False,False,False,llma
294,73,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
295,48,Simple,Text,interactive_qa_chatbot,10,1,1.0,6.8,0.2,0.1,0.1,0,False,False,0,4.8,False,False,False,False,llma
296,56,Medium,Text,interactive_qa_chatbot,11,1,0.8181818181818182,6.0,0.2727272727272727,0.0,0.0,0,False,False,1,5.090909090909091,False,False,False,False,llma
297,56,Simple,Text,interactive_qa_chatbot,12,1,0.8333333333333334,6.4,0.25,0.0833333333333333,0.0,0,False,False,1,4.666666666666667,False,False,False,False,Claude
298,62,Medium,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.3333333333333333,0.0833333333333333,0.0,0,False,False,1,5.166666666666667,False,False,False,False,llma
299,49,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,5.444444444444445,False,False,False,False,llma
300,61,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.083333333333333,False,False,False,False,llma
301,53,Medium,Text,interactive_qa_chatbot,10,1,0.9,8.0,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
302,42,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,4.1,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.666666666666667,False,False,False,False,llma
303,44,Medium,Text,interactive_qa_chatbot,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.888888888888889,False,False,False,False,GPT
304,64,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,6.8,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,4.923076923076923,False,False,False,False,llma
305,58,Simple,Text,interactive_qa_chatbot,10,1,0.9,8.0,0.3,0.1,0.0,0,False,False,1,5.8,False,False,False,False,llma
306,40,Medium,Text,interactive_qa_chatbot,9,1,0.8888888888888888,5.2,0.2222222222222222,0.1111111111111111,0.0,0,False,False,1,4.444444444444445,False,False,False,False,llma
307,44,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,4.1,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.888888888888889,False,False,False,False,llma
308,57,Simple,Text,interactive_qa_chatbot,10,1,0.9,8.0,0.2,0.1,0.1,0,False,False,1,5.7,False,False,False,False,Claude
309,43,Simple,Text,interactive_qa_chatbot,9,1,1.0,5.2,0.2222222222222222,0.1111111111111111,0.0,0,False,False,0,4.777777777777778,False,False,False,False,llma
310,42,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,4.1,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.666666666666667,False,False,False,False,llma
311,44,Medium,Text,interactive_qa_chatbot,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.888888888888889,False,False,False,False,Mistral
312,64,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,6.8,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,4.923076923076923,False,False,False,False,llma
313,58,Simple,Text,interactive_qa_chatbot,10,1,0.9,8.0,0.3,0.1,0.0,0,False,False,1,5.8,False,False,False,False,Claude
